dataset,method,classifier,fold,kfold,fmin,gmin,max_size,svc_C,pattern_type,closed_multiset,accuracy,pattern_number,extraction_time,time
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.001,relevant,False,0.367816091954023,37,8.727220871020108,12.304431621989352
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.01,relevant,False,0.367816091954023,37,8.727220871020108,12.306900552997831
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.1,relevant,False,0.367816091954023,37,8.727220871020108,12.3081314299925
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,1,relevant,False,0.6206896551724138,37,8.727220871020108,12.303326230001403
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,10,relevant,False,0.6666666666666666,37,8.727220871020108,12.298109112001839
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,100,relevant,False,0.6551724137931034,37,8.727220871020108,12.29906375099381
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,1000,relevant,False,0.6781609195402298,37,8.727220871020108,12.302088630996877
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.001,relevant,False,0.367816091954023,41,14.058628530008718,20.309295108992956
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.01,relevant,False,0.367816091954023,41,14.058628530008718,20.308992266989662
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.1,relevant,False,0.367816091954023,41,14.058628530008718,20.303778791989316
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,1,relevant,False,0.5632183908045977,41,14.058628530008718,20.298181195990765
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,10,relevant,False,0.5862068965517241,41,14.058628530008718,20.294465447004768
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,100,relevant,False,0.5862068965517241,41,14.058628530008718,20.29691001199535
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,1000,relevant,False,0.5632183908045977,41,14.058628530008718,20.297487618983723
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.001,relevant,False,0.367816091954023,37,16.858901038998738,20.120282519012108
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.01,relevant,False,0.367816091954023,37,16.858901038998738,20.12127824999334
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.1,relevant,False,0.367816091954023,37,16.858901038998738,20.121686410013353
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,1,relevant,False,0.5977011494252874,37,16.858901038998738,20.11916783200286
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,10,relevant,False,0.6436781609195402,37,16.858901038998738,20.116922073997557
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,100,relevant,False,0.6091954022988506,37,16.858901038998738,20.118104806009796
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,1000,relevant,False,0.6206896551724138,37,16.858901038998738,20.119192224010476
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.001,relevant,False,0.367816091954023,32,7.4148325660207774,9.868199961012579
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.01,relevant,False,0.367816091954023,32,7.4148325660207774,9.868335570005002
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.1,relevant,False,0.367816091954023,32,7.4148325660207774,9.871111434011254
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,1,relevant,False,0.5862068965517241,32,7.4148325660207774,9.869337381009245
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,10,relevant,False,0.6206896551724138,32,7.4148325660207774,9.866327561016078
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,100,relevant,False,0.5862068965517241,32,7.4148325660207774,9.863504662018386
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,1000,relevant,False,0.6206896551724138,32,7.4148325660207774,9.865628713014303
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.001,relevant,False,0.367816091954023,44,8.615935143010574,11.90051358799974
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.01,relevant,False,0.367816091954023,44,8.615935143010574,11.900835355001618
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.1,relevant,False,0.367816091954023,44,8.615935143010574,11.90085685098893
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,1,relevant,False,0.6551724137931034,44,8.615935143010574,11.899326626007678
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,10,relevant,False,0.6551724137931034,44,8.615935143010574,11.896261785004754
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,100,relevant,False,0.632183908045977,44,8.615935143010574,11.895946554010152
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,1000,relevant,False,0.6206896551724138,44,8.615935143010574,11.89659496099921
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.001,relevant,True,0.367816091954023,11,9.484800545018516,10.505006488005165
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.01,relevant,True,0.367816091954023,11,9.484800545018516,10.504728471991257
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,0.1,relevant,True,0.6551724137931034,11,9.484800545018516,10.505739854997955
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,1,relevant,True,0.6781609195402298,11,9.484800545018516,10.503354114000103
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,10,relevant,True,0.6896551724137931,11,9.484800545018516,10.50415798999893
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,100,relevant,True,0.6666666666666666,11,9.484800545018516,10.504067864996614
asl-bu,occurrence,SVC,0,5,0.6,1.0,4,1000,relevant,True,0.6666666666666666,11,9.484800545018516,10.503918836009689
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.001,relevant,True,0.367816091954023,15,12.729304827997112,14.053854244994
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.01,relevant,True,0.367816091954023,15,12.729304827997112,14.056197527999757
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,0.1,relevant,True,0.5862068965517241,15,12.729304827997112,14.057597077000537
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,1,relevant,True,0.5977011494252874,15,12.729304827997112,14.054069669000455
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,10,relevant,True,0.5977011494252874,15,12.729304827997112,14.053386351006338
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,100,relevant,True,0.5862068965517241,15,12.729304827997112,14.057137443000101
asl-bu,occurrence,SVC,1,5,0.6,1.0,4,1000,relevant,True,0.5862068965517241,15,12.729304827997112,14.05662346999452
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.001,relevant,True,0.367816091954023,16,14.58534144202713,16.121720708004432
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.01,relevant,True,0.367816091954023,16,14.58534144202713,16.123430938008823
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,0.1,relevant,True,0.5402298850574713,16,14.58534144202713,16.124436118014273
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,1,relevant,True,0.5402298850574713,16,14.58534144202713,16.12071928702062
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,10,relevant,True,0.5517241379310345,16,14.58534144202713,16.122078732019872
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,100,relevant,True,0.6091954022988506,16,14.58534144202713,16.122477917015203
asl-bu,occurrence,SVC,2,5,0.6,1.0,4,1000,relevant,True,0.5977011494252874,16,14.58534144202713,16.122338878019946
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.001,relevant,True,0.367816091954023,17,15.386101522992249,16.751977981999516
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.01,relevant,True,0.367816091954023,17,15.386101522992249,16.75431436499639
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,0.1,relevant,True,0.5747126436781609,17,15.386101522992249,16.75553533299535
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,1,relevant,True,0.632183908045977,17,15.386101522992249,16.751239667995833
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,10,relevant,True,0.5862068965517241,17,15.386101522992249,16.75375455999165
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,100,relevant,True,0.5632183908045977,17,15.386101522992249,16.75327487300092
asl-bu,occurrence,SVC,3,5,0.6,1.0,4,1000,relevant,True,0.5517241379310345,17,15.386101522992249,16.751667965989327
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.001,relevant,True,0.367816091954023,14,9.569480648991885,10.855459840997355
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.01,relevant,True,0.367816091954023,14,9.569480648991885,10.857309566999902
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,0.1,relevant,True,0.5172413793103449,14,9.569480648991885,10.859183364998898
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,1,relevant,True,0.5862068965517241,14,9.569480648991885,10.855782557002385
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,10,relevant,True,0.5632183908045977,14,9.569480648991885,10.855117822997272
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,100,relevant,True,0.5747126436781609,14,9.569480648991885,10.85579499900632
asl-bu,occurrence,SVC,4,5,0.6,1.0,4,1000,relevant,True,0.5862068965517241,14,9.569480648991885,10.857654406994698
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.001,relevant,False,0.367816091954023,26,170.00035965598363,172.07289218301594
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.01,relevant,False,0.367816091954023,26,170.00035965598363,172.07257988701167
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.1,relevant,False,0.367816091954023,26,170.00035965598363,172.072875613012
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,1,relevant,False,0.632183908045977,26,170.00035965598363,172.07146711600944
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,10,relevant,False,0.6896551724137931,26,170.00035965598363,172.06895261700265
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,100,relevant,False,0.6781609195402298,26,170.00035965598363,172.06861936100177
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,1000,relevant,False,0.632183908045977,26,170.00035965598363,172.06969622500765
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.001,relevant,False,0.367816091954023,21,122.77304356099921,124.49129089299822
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.01,relevant,False,0.367816091954023,21,122.77304356099921,124.49167724899598
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.1,relevant,False,0.367816091954023,21,122.77304356099921,124.49324887699913
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,1,relevant,False,0.6091954022988506,21,122.77304356099921,124.49245910599711
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,10,relevant,False,0.6206896551724138,21,122.77304356099921,124.4884867699875
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,100,relevant,False,0.6206896551724138,21,122.77304356099921,124.4883801239921
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,1000,relevant,False,0.6091954022988506,21,122.77304356099921,124.48851761600235
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.001,relevant,False,0.367816091954023,22,65.46919990697643,67.46451190600055
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.01,relevant,False,0.367816091954023,22,65.46919990697643,67.46544916299172
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.1,relevant,False,0.367816091954023,22,65.46919990697643,67.46752891798678
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,1,relevant,False,0.6551724137931034,22,65.46919990697643,67.46340528399742
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,10,relevant,False,0.6666666666666666,22,65.46919990697643,67.46212841999659
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,100,relevant,False,0.6666666666666666,22,65.46919990697643,67.46208397499868
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,1000,relevant,False,0.6781609195402298,22,65.46919990697643,67.46282518698717
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.001,relevant,False,0.367816091954023,24,66.40534250199562,68.35780582499865
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.01,relevant,False,0.367816091954023,24,66.40534250199562,68.36029868699552
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.1,relevant,False,0.367816091954023,24,66.40534250199562,68.36030386500352
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,1,relevant,False,0.5517241379310345,24,66.40534250199562,68.35833534700214
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,10,relevant,False,0.5862068965517241,24,66.40534250199562,68.35740873600298
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,100,relevant,False,0.6206896551724138,24,66.40534250199562,68.35509292100323
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,1000,relevant,False,0.6436781609195402,24,66.40534250199562,68.35822840301262
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.001,relevant,False,0.367816091954023,16,51.042404799038195,52.60046507099469
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.01,relevant,False,0.367816091954023,16,51.042404799038195,52.60036253099679
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.1,relevant,False,0.367816091954023,16,51.042404799038195,52.60266313300235
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,1,relevant,False,0.5747126436781609,16,51.042404799038195,52.60088735999307
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,10,relevant,False,0.5862068965517241,16,51.042404799038195,52.59793108399026
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,100,relevant,False,0.5862068965517241,16,51.042404799038195,52.598471385994344
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,1000,relevant,False,0.5862068965517241,16,51.042404799038195,52.601350807992276
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.001,relevant,True,0.367816091954023,15,15.58373040999868,16.962276990001556
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.01,relevant,True,0.367816091954023,15,15.58373040999868,16.96240981700248
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,0.1,relevant,True,0.5862068965517241,15,15.58373040999868,16.961982706998242
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,1,relevant,True,0.6091954022988506,15,15.58373040999868,16.96085360100551
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,10,relevant,True,0.6206896551724138,15,15.58373040999868,16.962572970995097
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,100,relevant,True,0.6206896551724138,15,15.58373040999868,16.963743848988088
asl-bu,occurrence,SVC,0,5,0.6,2.0,0,1000,relevant,True,0.6206896551724138,15,15.58373040999868,16.96192767599132
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.001,relevant,True,0.367816091954023,21,17.48269997902389,19.462853836012073
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.01,relevant,True,0.367816091954023,21,17.48269997902389,19.463298457005294
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,0.1,relevant,True,0.367816091954023,21,17.48269997902389,19.468024487010553
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,1,relevant,True,0.5977011494252874,21,17.48269997902389,19.462935834017117
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,10,relevant,True,0.6091954022988506,21,17.48269997902389,19.46366280700022
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,100,relevant,True,0.6436781609195402,21,17.48269997902389,19.468011906006723
asl-bu,occurrence,SVC,1,5,0.6,2.0,0,1000,relevant,True,0.6436781609195402,21,17.48269997902389,19.471733266997035
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.001,relevant,True,0.367816091954023,15,15.506866658004583,16.93175037999754
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.01,relevant,True,0.367816091954023,15,15.506866658004583,16.931441142995027
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,0.1,relevant,True,0.4942528735632184,15,15.506866658004583,16.934729856002377
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,1,relevant,True,0.6436781609195402,15,15.506866658004583,16.933857851006906
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,10,relevant,True,0.6436781609195402,15,15.506866658004583,16.93074858498585
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,100,relevant,True,0.6436781609195402,15,15.506866658004583,16.930848946998594
asl-bu,occurrence,SVC,2,5,0.6,2.0,0,1000,relevant,True,0.6436781609195402,15,15.506866658004583,16.93253120900772
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.001,relevant,True,0.367816091954023,13,13.93045022302249,15.082088853989262
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.01,relevant,True,0.367816091954023,13,13.93045022302249,15.082850649007014
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,0.1,relevant,True,0.5632183908045977,13,13.93045022302249,15.086949499993352
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,1,relevant,True,0.6666666666666666,13,13.93045022302249,15.083232984005008
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,10,relevant,True,0.6551724137931034,13,13.93045022302249,15.083224827001686
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,100,relevant,True,0.6666666666666666,13,13.93045022302249,15.084276631008834
asl-bu,occurrence,SVC,3,5,0.6,2.0,0,1000,relevant,True,0.6666666666666666,13,13.93045022302249,15.08221996598877
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.001,relevant,True,0.367816091954023,17,15.330935646998114,16.75631105399225
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.01,relevant,True,0.367816091954023,17,15.330935646998114,16.757069565996062
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,0.1,relevant,True,0.5862068965517241,17,15.330935646998114,16.75886408299266
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,1,relevant,True,0.5862068965517241,17,15.330935646998114,16.75793239098857
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,10,relevant,True,0.5747126436781609,17,15.330935646998114,16.756809453989263
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,100,relevant,True,0.5977011494252874,17,15.330935646998114,16.757603898993693
asl-bu,occurrence,SVC,4,5,0.6,2.0,0,1000,relevant,True,0.5862068965517241,17,15.330935646998114,16.7567424299923
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.001,relevant,False,0.367816091954023,25,7.337681844015606,9.286877051999909
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.01,relevant,False,0.367816091954023,25,7.337681844015606,9.286472754989518
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.1,relevant,False,0.367816091954023,25,7.337681844015606,9.286476202993072
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,1,relevant,False,0.5977011494252874,25,7.337681844015606,9.288161799995578
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,10,relevant,False,0.5517241379310345,25,7.337681844015606,9.28749812998285
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,100,relevant,False,0.5632183908045977,25,7.337681844015606,9.285094327991828
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,1000,relevant,False,0.5977011494252874,25,7.337681844015606,9.287092710001161
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.001,relevant,False,0.367816091954023,28,7.7553582720138365,10.053829347001738
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.01,relevant,False,0.367816091954023,28,7.7553582720138365,10.057378390993108
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.1,relevant,False,0.367816091954023,28,7.7553582720138365,10.054152997996425
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,1,relevant,False,0.5747126436781609,28,7.7553582720138365,10.053144491990679
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,10,relevant,False,0.5747126436781609,28,7.7553582720138365,10.048189706998528
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,100,relevant,False,0.5862068965517241,28,7.7553582720138365,10.047472837992245
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,1000,relevant,False,0.5862068965517241,28,7.7553582720138365,10.05068336999102
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,0.001,relevant,False,0.367816091954023,30,8.380780664025224,10.80527713499032
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,0.01,relevant,False,0.367816091954023,30,8.380780664025224,10.807505472999765
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,0.1,relevant,False,0.367816091954023,30,8.380780664025224,10.80934635300946
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,1,relevant,False,0.5287356321839081,30,8.380780664025224,10.806037749993266
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,10,relevant,False,0.5517241379310345,30,8.380780664025224,10.804949848999968
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,100,relevant,False,0.5517241379310345,30,8.380780664025224,10.803804306997336
asl-bu,occurrence,SVC,2,5,0.6,2.0,4,1000,relevant,False,0.5517241379310345,30,8.380780664025224,10.805662749990006
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,0.001,relevant,False,0.367816091954023,14,9.262361194007099,10.581718080982682
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,0.01,relevant,False,0.367816091954023,14,9.262361194007099,10.583187148993602
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,0.1,relevant,False,0.367816091954023,14,9.262361194007099,10.584432674993877
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,1,relevant,False,0.7011494252873564,14,9.262361194007099,10.582393466989743
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,10,relevant,False,0.7471264367816092,14,9.262361194007099,10.584126589004882
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,100,relevant,False,0.7471264367816092,14,9.262361194007099,10.584622101989225
asl-bu,occurrence,SVC,3,5,0.6,2.0,4,1000,relevant,False,0.7471264367816092,14,9.262361194007099,10.586427924004965
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,0.001,relevant,False,0.367816091954023,16,8.755235291988356,10.230384373004199
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,0.01,relevant,False,0.367816091954023,16,8.755235291988356,10.230072759994073
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,0.1,relevant,False,0.367816091954023,16,8.755235291988356,10.231394030008232
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,1,relevant,False,0.6781609195402298,16,8.755235291988356,10.23150896601146
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,10,relevant,False,0.6781609195402298,16,8.755235291988356,10.227784376009367
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,100,relevant,False,0.6666666666666666,16,8.755235291988356,10.22750203499163
asl-bu,occurrence,SVC,4,5,0.6,2.0,4,1000,relevant,False,0.6666666666666666,16,8.755235291988356,10.229102954006521
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.001,relevant,True,0.367816091954023,12,11.428651173991966,12.552817066985881
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.01,relevant,True,0.367816091954023,12,11.428651173991966,12.552411882992601
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,0.1,relevant,True,0.5172413793103449,12,11.428651173991966,12.555003613000736
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,1,relevant,True,0.6091954022988506,12,11.428651173991966,12.55347100799554
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,10,relevant,True,0.6091954022988506,12,11.428651173991966,12.5509803580062
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,100,relevant,True,0.5977011494252874,12,11.428651173991966,12.550872880994575
asl-bu,occurrence,SVC,0,5,0.6,2.0,4,1000,relevant,True,0.5977011494252874,12,11.428651173991966,12.551796656000079
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.001,relevant,True,0.367816091954023,10,11.189399187991512,12.161979907978093
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.01,relevant,True,0.367816091954023,10,11.189399187991512,12.161726525984704
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,0.1,relevant,True,0.5862068965517241,10,11.189399187991512,12.163565644979826
asl-bu,occurrence,SVC,1,5,0.6,2.0,4,1,relevant,True,0.6666666666666666,10,11.189399187991512,12.162975676983478
